,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
30,1.2,-1.089572104867971,-1.6642938970388097,-1.1621485223890506,-2.6428952224534723
31,1.24,-1.0229661863766628,-1.5611671609651552,-1.1385079058007168,-2.2916694129800224
32,1.28,-1.012904869384018,-1.4737356522860028,-1.1315090318708256,-1.9433470371295967
33,1.32,-1.010389540135857,-1.40417030188492,-1.1399760152217766,-1.6118075686659488
34,1.36,-1.0204508571285016,-1.3551188622776036,-1.163307225673056,-1.3107525264439437
35,1.4,-1.0405734911137912,-1.3318754491582503,-1.203870262439554,-1.0537402082046963
36,1.44,-1.0682421128435642,-1.3384981424696913,-1.262820866768999,-0.8537176802030122
37,1.48,-1.1386713317920774,-1.3654318558445842,-1.3274887004985993,-0.7187572827920653
38,1.52,-1.1839472582589785,-1.3941547910883103,-1.377264703306285,-0.649193025390384
39,1.56,-1.1990392337479456,-1.4144116624241956,-1.4033876053361574,-0.6349409753990473
