,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1203,48.152,0.25821669126598196,0.955885185574017,0.9227333148932912,0.5048786703979573
1204,48.192,0.33280052516085223,0.966870382161788,0.931544607578757,0.5199699027782617
1205,48.232,0.40826070325735,0.9787363125009472,0.9412395089080597,0.5353531698762037
1206,48.272,0.4736595242743147,0.9913703792274778,0.9518498482905364,0.5502409590027139
1207,48.312,0.5793037736094115,1.004532166410398,0.9632745591720806,0.5638275195273088
1208,48.352,0.6094878448480107,1.0179283660363676,0.9752937071859634,0.5756304877332536
1209,48.392,0.6648253087854423,1.0315771907686992,0.9880181235285622,0.5851763551466272
1210,48.432,0.7277087905325238,1.0457078387437926,1.0018340291254906,0.5917314625988643
1211,48.472,0.788076933009722,1.0599657948640788,1.0164298458584873,0.5949498081278565
1212,48.512,0.778015575930189,1.072857900522971,1.0301150761794087,0.5953334470745335
1213,48.552,0.8232916827880876,1.0822135588694812,1.0404414368357862,0.5935646315130377
1214,48.592,0.8283223613278542,1.086272251687784,1.045463828090596,0.589986147811591
1215,48.632,0.8182610042483212,1.0844065535256733,1.0444946488113929,0.5846911120710374
1216,48.672,0.7805309152000722,1.0772567834096518,1.0381679703425677,0.5779350401177847
1217,48.712,0.7905922722796053,1.0665329148157336,1.0281353436411675,0.5706165319837974
1218,48.752,0.788076933009722,1.0544304481900082,1.0164278935721236,0.5643523319118854
1219,48.792,0.7931076115494885,1.0429858259105422,1.004850916093205,0.5610496924106414
1220,48.832,0.8081996471687881,1.0337927296405123,0.994799343324917,0.562293719186098
1221,48.872,0.8459297362170369,1.0278858461440201,0.9872518422634736,0.5687352309916016
1222,48.912,0.866052450376103,1.0256805822440138,0.9827440253462835,0.5798962103930776
1223,48.952,0.7402854868819401,1.0270817877033116,0.9814465540040456,0.5943663312853933
1224,48.992,0.7201627727228741,1.0316756584441988,0.9832975273560243,0.6101781798149847
1225,49.032,0.7428008261518234,1.0388275677981835,0.9880042491509573,0.6253390558600099
1226,49.072,0.7377701476120568,1.0477626139606995,0.9950275815316318,0.6383574215526207
1227,49.112,0.7327394690722904,1.0562694710299851,1.0023064222817557,0.6476843383844867
1228,49.152,0.7151320941831075,1.0459342248964105,0.9929450326813046,0.6390370395267391
1229,49.192,0.6270952197371935,0.9771651689782674,0.9327721358893859,0.5705349159997622
1230,49.232,0.350407900050035,0.8243426107468217,0.803165789571866,0.396994429662624
1231,49.272,0.0007757415362620554,0.6024489379464684,0.6216302491735467,0.11057107201539162
1232,49.312,-0.31364166719914527,0.3525006025694991,0.4249335593638795,-0.25243026769075966
1233,49.352,-0.5727216119971209,0.11605568206880203,0.24584981891158114,-0.6320172091937338
1234,49.392,-0.7764640928576649,-0.07896129973380665,0.10281369313703875,-0.9692914150129298
1235,49.432,-0.9022310563518279,-0.22081175037312514,0.000273479653568949,-1.2223911422560152
1236,49.472,-0.9676298773687926,-0.3108388396227674,-0.06708590191844353,-1.371206057061733
1237,49.512,-1.0279980198459908,-0.3576348233384261,-0.10857053642876316,-1.4150321609144414
1238,49.552,-1.0556667518147067,-0.37152102320025365,-0.1327251828783382,-1.366670710577081
1239,49.592,-1.0456053947351736,-0.36193763870951223,-0.14575939424141174,-1.2461494881340545
1240,49.632,-1.0103906449568079,-0.3368790309473062,-0.1519549687645756,-1.0754892135269005
1241,49.672,-0.9720276965482563,-0.30354279010970053,-0.1549512310515784,-0.8756335255870812
1242,49.712,-0.8944858236720036,-0.27522005188656257,-0.16428772714736734,-0.670651230257504
1243,49.752,-0.777941603144794,-0.27515034784057524,-0.1980758384098221,-0.4952100222656937
1244,49.792,-0.6808812006021011,-0.3210937063676229,-0.268484993038298,-0.3844639757489912
1245,49.832,-0.592844326156187,-0.40950722833005027,-0.36888810527699795,-0.35315754755157386
1246,49.872,-0.49474609463073993,-0.5197351319029613,-0.4794235641598292,-0.3899777541576247
1247,49.912,-0.4394086306933082,-0.6277522733286911,-0.5797847999404744,-0.46728611711748796
1248,49.952,-0.40419388091494257,-0.7159563121697532,-0.6571065395686744,-0.5544056582188357
1249,49.992,-0.33376438135821135,-0.7762080512779812,-0.7074828637272137,-0.6265673653043539
1250,50.032,-0.301064970849729,-0.8084152374354215,-0.7338663760279321,-0.6679637237178487
1251,50.072,-0.2633348818014801,-0.8172068314908517,-0.742607392345302,-0.6712895748541087
1252,50.112,-0.23566614983276427,-0.8097051746134498,-0.7413334211285687,-0.6364097390226875
1253,50.152,-0.21805877494358145,-0.8021986337140157,-0.7450477081872455,-0.5756587935020986
1254,50.192,-0.23093706047145654,-0.8222309248479067,-0.7770226024270621,-0.520765428685394
1255,50.232,-0.2589659890236196,-0.8881622047053813,-0.8500659805826956,-0.5068943224990862
1256,50.272,-0.30417569092479346,-0.9936440125186718,-0.9548444071076594,-0.5472981980544341
1257,50.312,-0.3237030242786783,-1.1161263344668093,-1.0698669591419818,-0.6286313976194794
1258,50.352,-0.3614331133269272,-1.2320798639222306,-1.1755018400885313,-0.7225011732151284
1259,50.392,-0.3991632023751761,-1.3258919234596214,-1.2607987989631106,-0.7993106439590428
1260,50.432,-0.446954648502958,-1.3911481499683243,-1.3230943497579268,-0.8373912023125821
1261,50.472,-0.5349915229488721,-1.4261529759989007,-1.3621370405814517,-0.828670010380659
1262,50.512,-0.5802676298067707,-1.42724964146618,-1.371791878979794,-0.7847124039013047
1263,50.552,-0.6959732362214006,-1.3895249986452112,-1.340891761930825,-0.7362078495375906
1264,50.592,-0.7513107001588323,-1.315810109371077,-1.2660943335101453,-0.7161273523809536
1265,50.632,-0.7840101106673146,-1.2199228551974688,-1.1592796540934966,-0.739326173904602
