,timeStamps,Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
407,16.28,0.8881221833432796,0.9780708226861107,0.07311039790064609
408,16.32,0.9102030461555983,1.0059973369497055,0.06289706233464673
409,16.36,0.9269257740559389,1.0262292007468916,0.058222130402434284
410,16.4,0.9368526574531779,1.03803002178644,0.05614415649412006
411,16.44,0.9420760544575173,1.04375741140041,0.0566575836967187
412,16.48,0.9459360134888293,1.0473327489187914,0.059227191412541444
413,16.52,0.9513007920620307,1.051898793691874,0.06414240875879124
414,16.56,0.9591770915479199,1.05877138708659,0.07079550190672732
415,16.6,0.9695544825641033,1.0676466705914605,0.08016018845963073
416,16.64,0.981297792944565,1.077603462749569,0.09104648592746681
417,16.68,0.9935932892726012,1.0878609770270893,0.10300286941273881
418,16.72,1.006233288313689,1.097982111489808,0.11670685782114458
419,16.76,1.018376870298015,1.1076514880209138,0.1300535276275045
420,16.8,1.0299621792877687,1.1164726681845527,0.14413217935452197
421,16.84,1.0413180494115777,1.1245540722457081,0.15981560951156634
422,16.88,1.0512235778652104,1.1321477784409022,0.17168120126359143
423,16.92,1.0587963144780428,1.1380304962076346,0.1804945318392119
424,16.96,1.06294617653371,1.1392637855817087,0.1919590458454624
425,17.0,1.0620499562482897,1.1337011365509515,0.20713746858895557
426,17.04,1.0564258998235303,1.122942098272258,0.22189242778027465
427,17.080000000000005,1.0506103171683763,1.111558242795049,0.23801126473507295
428,17.12,1.0479557466149159,1.1038967678692586,0.2535862419121026
429,17.16,1.049383147826287,1.101615671779968,0.26654729217549383
430,17.2,1.0546807615927518,1.1039135661597574,0.27877092437898904
431,17.240000000000002,1.0626103477205973,1.1098657997060766,0.28869188189050243
432,17.28,1.0723755249953357,1.119074084665166,0.29464877106885423
433,17.32,1.0838637467520238,1.1312386210188772,0.29721850929830534
434,17.36,1.0985904187679068,1.1465115930446341,0.3015815156105727
435,17.400000000000002,1.1131762888685106,1.1651350901169915,0.2942476400128542
436,17.44,1.1239636971979214,1.1847572393873762,0.26932833903361764
437,17.48,1.127962888009928,1.196190579022054,0.24622717833880203
438,17.52,1.1160149580562184,1.1876798163900608,0.22975279360209605
439,17.56,1.0873899027971436,1.1578997724003959,0.22158255736913565
440,17.6,1.0513271225635923,1.1185145846218296,0.21751381001992384
441,17.64,1.0200644344957817,1.0832151772026724,0.2178417509360781
442,17.68,0.9989972563326348,1.058358337562934,0.22162745182133176
443,17.72,0.9874027513787321,1.0430596627954891,0.22910593400166698
444,17.76,0.98234868183011,1.0343588109395538,0.23913957623892157
445,17.8,0.9813649348004317,1.0300151915860778,0.24992605678576937
446,17.84,0.9836690105172294,1.028522279143911,0.263550208677448
447,17.88,0.9882294751401677,1.0290589620691355,0.27887783913875713
448,17.92,0.9937276539790215,1.0308787749900652,0.29344784748962943
449,17.96,0.9999781461305881,1.0331832710777515,0.30922586682563086
450,18.0,1.00681926519217,1.035920792542895,0.32577723994295404
451,18.04,1.0144779496018952,1.0392068404887662,0.34356872033959684
452,18.080000000000005,1.0223056445770276,1.0426396228697237,0.3615054252166901
453,18.12,1.030052023110742,1.0457194930261933,0.3803133030687111
454,18.16,1.037266963778402,1.0482327167854484,0.39901538194373165
455,18.2,1.0439699445895985,1.0500222404932684,0.4182082799034111
456,18.240000000000002,1.049657293939741,1.0507536743854793,0.43711622297384173
457,18.28,0.9904527856934959,1.050362149847193,0.21621185827478917
458,18.32,0.8780874848521352,1.0366521004776088,-0.1598232815250329
459,18.36,0.7221367194740991,0.9371977671903516,-0.4136313790705738
460,18.400000000000002,0.4319063718294896,0.6689806712044667,-0.6088820620196611
461,18.44,0.049283427893729415,0.2809539362097921,-0.7515399901395302
462,18.48,-0.3022102452267373,-0.08248126270489205,-0.8593337032984302
463,18.52,-0.547498222761225,-0.33228062879500897,-0.9472967730326662
464,18.56,-0.6868387544179829,-0.47005776472399413,-1.0110198000641948
465,18.6,-0.7573259736987246,-0.5357153825178315,-1.056717379764747
466,18.64,-0.7926062726178982,-0.565054989176316,-1.0913345478568353
467,18.68,-0.811939030309898,-0.5794612172887779,-1.1158745014070144
468,18.72,-0.8249853078627188,-0.5902119578351261,-1.1290046685582353
469,18.76,-0.8376154198668405,-0.6028286137093438,-1.134353143719123
470,18.8,-0.8520057706663661,-0.6188099589838589,-1.1350926075482692
471,18.84,-0.8672444885952199,-0.6372664082648889,-1.1307658604215196
472,18.88,-0.8811526690949658,-0.6566840715094724,-1.1182412243139612
473,18.92,-0.892745934484528,-0.6756737174183676,-1.0984548525979618
474,18.96,-0.9015196961911253,-0.6931285509468372,-1.0732022139553448
475,19.0,-0.9074241266455276,-0.7085185183338539,-1.0440631388260135
476,19.04,-0.9109645345137578,-0.721830539588737,-1.0129777780043627
477,19.080000000000005,-0.91179197407922,-0.7331568473361638,-0.97832900815517
478,19.12,-0.9099234277348514,-0.7427761513668267,-0.9392515358452053
479,19.16,-0.9059145738677649,-0.7510787157345119,-0.8965300819834481
480,19.2,-0.9000511274801865,-0.758108381957246,-0.8510908686162497
481,19.240000000000002,-0.8922840684369328,-0.7636506412601398,-0.803464940066605
482,19.28,-0.8826748449854844,-0.7678024645646051,-0.7535596906953554
483,19.32,-0.8720532485569943,-0.7710415280564715,-0.702897283003538
484,19.36,-0.8605323520061623,-0.7736025471177259,-0.65111972331692
485,19.400000000000002,-0.8482715062160083,-0.7753063562400629,-0.5994223140371263
486,19.44,-0.8350983860529536,-0.7762036464637063,-0.5469893053559652
487,19.48,-0.8218552576505134,-0.7768087084004638,-0.495267632391055
488,19.52,-0.8088479910911356,-0.7774629827393763,-0.44426716704974073
489,19.56,-0.7956001754624794,-0.7779200157504942,-0.3930213314951983
490,19.6,-0.7822460639370222,-0.7777757479353947,-0.3433808767273051
491,19.64,-0.7684937609496781,-0.7769262852626289,-0.2945965585337526
492,19.68,-0.7539409273687369,-0.7754501862573328,-0.2448964349622869
493,19.72,-0.7395982296879392,-0.7735844554391145,-0.1972837771146999
494,19.76,-0.726501860883012,-0.7720456495738552,-0.1532591559280112
495,19.8,-0.7155738261738939,-0.7719117791875167,-0.11268972103503344
496,19.84,-0.7065504350751463,-0.7738473262219456,-0.07237083575431356
497,19.88,-0.6996894019997518,-0.7778700708775338,-0.03321049991985524
498,19.92,-0.6944334794592484,-0.7834635197433317,0.00516113208642013
499,19.96,-0.6898997206430859,-0.7895969786187946,0.04262233492394095
500,20.0,-0.6856921299290328,-0.7953815584157631,0.07769641637686654
501,20.04,-0.6812704681962789,-0.8008000390325142,0.11235362973529987
502,20.080000000000005,-0.6771943450563278,-0.8064249015049887,0.14640188915447064
503,20.12,-0.6736154770528221,-0.8124718819947252,0.17999088473273903
504,20.16,-0.6705752064678828,-0.8186561435004678,0.21201599179095335
505,20.2,-0.6666000634419333,-0.8245539505575361,0.246595062664459
506,20.240000000000002,-0.6618089949256165,-0.8297367657111197,0.28185320127507446
507,20.28,-0.6582220450808554,-0.8344352312303681,0.3109774801395972
508,20.32,-0.655865388723706,-0.8396277582421883,0.33713102899701686
509,20.36,-0.6548301065697995,-0.845679457921979,0.3611890362090082
510,20.400000000000002,-0.6537728798612,-0.8516692464099652,0.3851230362282252
511,20.44,-0.6518426433191491,-0.8565772129937835,0.40872758924769664
512,20.48,-0.649087995399366,-0.8602410041972665,0.4312791147562425
513,20.52,-0.6457179470599607,-0.8628216376273513,0.45252986728726313
514,20.56,-0.6418592863527145,-0.8646523788244472,0.47311486445044887
515,20.6,-0.6380527562339809,-0.866436585565272,0.4933490875171903
516,20.64,-0.6351729214577412,-0.8687378655974075,0.5118287669564924
517,20.68,-0.6327383141049023,-0.8716789470316538,0.5307700669623597
518,20.72,-0.6311083389961746,-0.8750968419096559,0.548280757432551
519,20.76,-0.6306253347966752,-0.8783833083001161,0.561048481939793
520,20.8,-0.6293764006530588,-0.8800978043127746,0.571451033379457
521,20.84,-0.6255312536973555,-0.8783289622335909,0.5799866991049915
522,20.88,-0.6200891999637789,-0.8725713280598236,0.5812199849423219
523,20.92,-0.614446375132852,-0.8662879091885712,0.581454199669504
524,20.96,-0.6127029651865514,-0.8656618703000049,0.5859108604631779
525,21.0,-0.6469052765023502,-0.873482808101809,0.48361075544722165
526,21.04,-0.6998497531153197,-0.8918983515200852,0.3462819307231041
527,21.080000000000005,-0.757435757152107,-0.9464358319511337,0.31193874003302846
528,21.12,-0.8610945703449278,-1.0613713710364996,0.30599954256994255
529,21.16,-1.0102016433546335,-1.201427840879995,0.21321800314869094
530,21.2,-1.1265300991208642,-1.3070067667784593,0.12853773212773165
531,21.240000000000002,-1.1897101915730606,-1.3573150327801966,0.05910113576379067
532,21.28,-1.2152676865883247,-1.365381487231045,-0.009934405255953875
533,21.32,-1.220562560005408,-1.3549806888332296,-0.0644767281626527
534,21.36,-1.226266465814668,-1.3486815422226328,-0.1068820801411709
535,21.400000000000002,-1.240353073566544,-1.3556967381014449,-0.13636868438305913
536,21.44,-1.2580991312544803,-1.3697594027277527,-0.15609856438885375
537,21.48,-1.2719704615643106,-1.3814303562043329,-0.1692579861209648
538,21.52,-1.2789033857511811,-1.3868507306015077,-0.17721108391326065
539,21.56,-1.2790200083851229,-1.3864380859996583,-0.17902428006830426
540,21.6,-1.274289578865164,-1.3818388996376534,-0.1766004066183665
541,21.64,-1.2667528362477198,-1.3749785739894353,-0.17118086352077588
542,21.68,-1.2580961008223965,-1.3674020537585856,-0.16394502031041328
543,21.72,-1.250313577215859,-1.3596137734908684,-0.16069618125776966
544,21.76,-1.241823952596926,-1.350956119917134,-0.15769132484652332
545,21.8,-1.2297072892668923,-1.339273494746883,-0.15115651633378874
546,21.84,-1.2146676824099196,-1.323354357293039,-0.1477728714239323
547,21.88,-1.200263395485049,-1.3073733297085706,-0.14698004283587326
548,21.92,-1.1925569901185853,-1.2992823104880724,-0.1450260245722802
549,21.96,-1.1944837729957118,-1.3039432195167966,-0.13672136307472083
550,22.0,-1.2045525851471934,-1.3193719945341478,-0.12308290363911742
551,22.04,-1.217110593433958,-1.3386145447583382,-0.10607444086957243
552,22.080000000000005,-1.2265677797670624,-1.354878904585889,-0.08735511282965214
553,22.12,-1.230462287544984,-1.3651478520821851,-0.06774235744245155
554,22.16,-1.2295979868111875,-1.369654014982679,-0.04947787587345951
555,22.2,-1.2271040373155409,-1.3695544165608595,-0.04044944936410745
556,22.240000000000002,-1.223591326275807,-1.3649655148831312,-0.04256169810903634
557,22.28,-1.2110972676326532,-1.3532755650382546,-0.034634845416761866
558,22.32,-1.1928313186898247,-1.3312529394300696,-0.039486885725744714
559,22.36,-1.1716579787707202,-1.3035332608871097,-0.052416931118734085
560,22.400000000000002,-1.1587744269983498,-1.2848923567899526,-0.06619806001844154
561,22.44,-1.1644002342953985,-1.2880550980827754,-0.07677066224516753
562,22.48,-1.187280999268961,-1.312839134307865,-0.0800344879621332
563,22.52,-1.2185343769447168,-1.348866443338698,-0.07724526409161121
564,22.56,-1.249590921376427,-1.3843335687493112,-0.0755845541633099
565,22.6,-1.2740187975976989,-1.4124728352747722,-0.07347097745995045
566,22.64,-1.292285675948423,-1.4337639284882364,-0.07106086676886315
567,22.68,-1.3096071219120986,-1.4525288010258124,-0.07352304554660428
568,22.72,-1.3282047112541824,-1.4721668034589959,-0.07786447918814145
569,22.76,-1.3480802008079686,-1.4948105624257955,-0.0769830060717449
570,22.8,-1.3697347144638996,-1.521378160337962,-0.0696991957991876
571,22.84,-1.3916019439297955,-1.5493163726009174,-0.05864504709016186
572,22.88,-1.4089699856095956,-1.5731703720846153,-0.04431835485147466
573,22.92,-1.4186013426770798,-1.5889568046627585,-0.02784582432215662
574,22.96,-1.4206166646532277,-1.5966004318423463,-0.009931078550094828
575,23.0,-1.4178508560218668,-1.5984076926910997,0.006473901407152532
576,23.04,-1.4142602386592165,-1.5966149161767818,0.013974471945770738
577,23.080000000000005,-1.4089473770207275,-1.5912952655457007,0.016182812419730627
578,23.12,-1.3962668397564557,-1.5795182844179387,0.024519462117041767
579,23.16,-1.3764113408750747,-1.559320733507014,0.03171698581983943
580,23.2,-1.352784532388147,-1.5356663190981399,0.041546306994102895
581,23.240000000000002,-1.338120054842327,-1.517618530226178,0.03642649229197815
582,23.28,-1.3354024748193132,-1.5074155653904604,0.012616372507470506
583,23.32,-1.3333073557968511,-1.4953565272817833,-0.019716911261096336
584,23.36,-1.3156354164829422,-1.467583901394925,-0.04596508706875868
585,23.400000000000002,-1.343791725565278,-1.4189534538301365,-0.31374430589844
586,23.44,-1.3899895310709753,-1.344955763878741,-0.7337952841723823
587,23.48,-1.3236150514821095,-1.1846821059685197,-1.0189206538554212
588,23.52,-1.0948064358800687,-0.8620998442734042,-1.2354184363596594
589,23.56,-0.7559805835635547,-0.43071715056926824,-1.4016618978737108
590,23.6,-0.4415355627752213,-0.03814472155934817,-1.5300452181941515
591,23.64,-0.231827533598623,0.22726717546374062,-1.627664435083356
592,23.68,-0.12220039616226734,0.3713092601992513,-1.696346430793408
593,23.72,-0.07502981679661376,0.4387710161125537,-1.744175873176317
594,23.76,-0.05678507146209394,0.4686884767332116,-1.7754236126815246
595,23.8,-0.03617117547772195,0.4830158532275226,-1.745812385383563
596,23.84,-0.020930719294997794,0.4914942642883036,-1.716872481004447
597,23.88,-0.00888439181120804,0.4978167726095121,-1.692734604492744
598,23.92,0.0008283922089396907,0.5030797600574081,-1.6738233687046382
599,23.96,0.012468355009375917,0.5077078894772848,-1.6455627516338962
600,24.0,0.026347075553479468,0.5122905970454722,-1.608748106127972
601,24.04,0.0416574204801602,0.5174589849111468,-1.5685124810216047
602,24.080000000000005,0.060827810608790625,0.5235858536504686,-1.5169840692968373
603,24.12,0.08049675181298312,0.5303363283716559,-1.4656631562936
604,24.16,0.10057405718340363,0.5365214647346426,-1.4109250884209428
605,24.2,0.11972508940616183,0.5409258407902163,-1.3537276895184012
606,24.240000000000002,0.13788411427846262,0.543195413996176,-1.2931375348150849
607,24.28,0.15511948613737464,0.5438262728665392,-1.2305517016300707
608,24.32,0.17190658800301742,0.5436928296990501,-1.1671006652911824
609,24.36,0.18897786231529998,0.5436998694245231,-1.1030513344224295
610,24.400000000000002,0.20709041450236232,0.5444733807057401,-1.0376487303413484
611,24.44,0.22608179381490218,0.546011643085703,-0.971496836811603
612,24.48,0.24538179927812706,0.5477426091164933,-0.9048289370281605
613,24.52,0.26493672513147326,0.549098741349861,-0.8359548107569134
614,24.560000000000002,0.28356370066431213,0.5499011510744577,-0.7687177743038025
615,24.6,0.3009140404946264,0.5502595520999326,-0.7047922445193111
616,24.64,0.3185213887333092,0.5504820846267547,-0.639449202383987
617,24.68,0.3363117142770193,0.5510697739829231,-0.5746365897205613
618,24.72,0.3539861642790378,0.5522912615851274,-0.5123715480005572
619,24.76,0.3706753988712193,0.5538283923482662,-0.4548564119826942
620,24.8,0.38650775340845744,0.5552793203264185,-0.4002700202368671
621,24.84,0.4021367167956045,0.556873713023162,-0.3469252224863357
622,24.88,0.4182585625451621,0.559286062702721,-0.29445703623685987
623,24.92,0.4350537463175981,0.5627110838012139,-0.2428372140173846
624,24.96,0.452244369916493,0.5665773605052477,-0.19120405844668695
625,25.0,0.46968597302116183,0.5701627360025278,-0.13769257615630653
626,25.04,0.4864481979745253,0.5729665399621438,-0.08412573289835629
627,25.080000000000005,0.4998239911991648,0.5746200812942132,-0.03943481297012689
628,25.12,0.5135069868123419,0.5749544329690626,0.010806413833649916
629,25.16,0.5255719284215749,0.5741662103866029,0.058716590196822384
630,25.2,0.5359417520428248,0.572586140062327,0.10290405383908435
631,25.240000000000002,0.5449152736991837,0.5703417848152388,0.14406512723795895
632,25.28,0.5525785430331563,0.5676045734863329,0.18195134692720838
633,25.32,0.5598876930716628,0.5648996253063847,0.21840092378773682
634,25.36,0.568003419594417,0.5628147892597928,0.25581074510870144
635,25.400000000000002,0.5765876477622566,0.5616116132202558,0.2920401045353244
636,25.44,0.5855248843348757,0.5612025246267315,0.32694743535460086
637,25.48,0.5950632987014521,0.5613216095327166,0.3623505596759541
638,25.52,0.6043997949463742,0.5617025220572964,0.3961230756491129
639,25.560000000000002,0.6127888983102953,0.5622474918883562,0.4257929295884419
640,25.6,0.6205901045159017,0.5629280342550259,0.45280434881593334
641,25.64,0.6280543919386795,0.5634852553499488,0.47896229781102667
642,25.68,0.6348540811876834,0.5635643602883148,0.5042195628187695
643,25.72,0.6409758342133672,0.5631052391467322,0.5287264491876411
644,25.76,0.646625235460318,0.5623313565340425,0.5525096851420598
645,25.8,0.6522295037229439,0.561509181682275,0.5762844997573294
646,25.84,0.6582633005039608,0.5607824722825027,0.6013532250244691
647,25.88,0.6636474494667507,0.5599587047527685,0.6243071853360281
648,25.92,0.6669661809502127,0.5585433986699216,0.6414809082775436
649,25.96,0.6695032065256556,0.5562277442669552,0.6587218529242935
650,26.0,0.6702741909243315,0.5530876100166207,0.6720826659261608
651,26.04,0.6716113369700326,0.5491258724375805,0.690307104096209
652,26.080000000000005,0.6726386070381197,0.5439820845752631,0.7113086672051473
653,26.12,0.6717425496376044,0.5374389431000339,0.7297560094449954
654,26.16,0.6684709059986632,0.529991232070924,0.7423024094292652
655,26.2,0.6918648252371724,0.522650433197687,0.8545750161436236
656,26.240000000000002,0.7147560825407447,0.5163220793553456,0.9615861891119503
657,26.28,0.7101181566238174,0.5114610596351838,0.9603822828673532
658,26.32,0.7068615501059816,0.5080815273538949,0.9594245251323229
659,26.36,0.7046915690504014,0.5057979810928175,0.9588918599905365
660,26.400000000000002,0.7030413806390988,0.5040991561619522,0.9583610365956904
661,26.44,0.7020736975606269,0.502966358263911,0.9585050710167855
662,26.48,0.7021604333426915,0.5028630113809672,0.9591751018851046
663,26.52,0.703242448926484,0.5038842977780601,0.9598318911859313
664,26.560000000000002,0.7045506217551105,0.5054064392497181,0.959667988731713
665,26.6,0.7051705041847773,0.5065337282443524,0.9582369337971316
666,26.64,0.7048406323281219,0.5064170406139742,0.9573878003174844
667,26.68,0.7030258883692655,0.504552630841584,0.9567913079355495
668,26.72,0.7000758512108513,0.5014468980898296,0.9560715172023417
669,26.76,0.697501831443987,0.4986153644630617,0.9558490174604075
670,26.8,0.6966253814429534,0.49742516068802267,0.9565268255467617
671,26.84,0.6971768717949677,0.4980404175697981,0.9565458516108025
672,26.88,0.6982026844787728,0.49946970542994823,0.9556316923808598
673,26.92,0.6987388148094178,0.5004296254546203,0.9544441912690396
674,26.96,0.6981080949628315,0.5001148590490487,0.9531261620153086
675,27.0,0.6960629862376035,0.4983550825035374,0.9513162751611127
676,27.04,0.6927115062566034,0.49541560589244094,0.9485355811647058
677,27.080000000000005,0.6885636260746107,0.49161859800141583,0.9456242340198756
678,27.12,0.6835166308276546,0.48703117622873265,0.9419729942840639
679,27.16,0.6777379776903579,0.4816303268336353,0.9382870834232644
680,27.2,0.6715667370200081,0.475489352805918,0.935594774677798
681,27.240000000000002,0.6653252880944914,0.46903158440192144,0.9336949379035695
682,27.28,0.6598778753539251,0.4633853354259294,0.932070254369273
683,27.32,0.6561159526612536,0.4596170415493294,0.9305117896106877
684,27.36,0.6540832503952726,0.4575134872582339,0.9298943931446609
685,27.400000000000002,0.652779346642166,0.4559423774824762,0.9302375461959871
686,27.44,0.6513173777985919,0.4542454595024003,0.930406801791398
687,27.48,0.6498821111160288,0.4527082946352984,0.930143766952835
688,27.52,0.6492317233553212,0.45197335667922434,0.9301524908936061
689,27.560000000000002,0.6499591640083482,0.45243171418931555,0.9313549007047541
690,27.6,0.6516861424234917,0.45393517038984954,0.9328251654459396
691,27.64,0.65375206867433,0.4557601354685385,0.9344958906118164
692,27.68,0.6553232420520578,0.4570334830087137,0.9361484086328129
693,27.72,0.6562026716464651,0.4574365993433467,0.9381054085129791
694,27.76,0.6564033860401463,0.4573440015467616,0.9391673995598995
695,27.8,0.6563784112038923,0.45712026910376374,0.939819437512605
696,27.84,0.6559486158717399,0.4565326262011882,0.9401651169433527
697,27.88,0.654640983392849,0.4550625163988162,0.9401576085687458
698,27.92,0.6522380925585471,0.45252328211076237,0.9396030677278668
699,27.96,0.6489989656330568,0.44913930208444575,0.9387257411267425
700,28.0,0.6451838650698516,0.4451447184214656,0.9377219857004097
701,28.04,0.6409937539901363,0.4406337288795665,0.9370320741851308
702,28.080000000000005,0.636753783485003,0.43586059151704315,0.9370288537441069
703,28.12,0.6329591730962069,0.43136466975027504,0.9377731301210807
704,28.16,0.6299351981231338,0.4276933840056094,0.9386610087707894
705,28.2,0.6280074035812203,0.42516094550484906,0.9398669714754557
706,28.240000000000002,0.6272639386354286,0.42384478726892827,0.9414637542061732
707,28.28,0.6275403627648264,0.4235529121901957,0.9434741605868516
708,28.32,0.6282928284099515,0.4238184241801667,0.9454133139032164
709,28.36,0.6292118392484314,0.4242371203605726,0.9474669393526378
710,28.400000000000002,0.568199743224175,0.4246226869663343,0.7171879381678334
711,28.44,0.45651768929129244,0.4125269660898568,0.338336101303387
712,28.48,0.3025488467077454,0.3173037966881031,0.07786278008313668
713,28.52,0.018842041512064468,0.058788732688297825,-0.12524350991528807
714,28.560000000000002,-0.3564704979105537,-0.3153415772259427,-0.2867850636829752
715,28.6,-0.7012211251583552,-0.6651412752072602,-0.4147220953568489
716,28.64,-0.9400764900440441,-0.9039385973079579,-0.5152154279506171
717,28.68,-1.075522673199707,-1.0329787840225635,-0.5934451472357114
718,28.72,-1.143172899298178,-1.0912580573022266,-0.6530892579550094
719,28.76,-1.174886940207506,-1.1139579389235281,-0.6964537773774185
720,28.8,-1.189306032264621,-1.1213392436168264,-0.7259679163301294
721,28.84,-1.195431990396873,-1.1225782748460036,-0.7448300776216394
722,28.88,-1.1970126712694902,-1.1212614747723355,-0.7551521050475283
723,28.92,-1.194948076249586,-1.1184791886677372,-0.7566774464133509
724,28.96,-1.1895496755058426,-1.1143625490520015,-0.7501380193928494
725,29.0,-1.1817460378878821,-1.1093087913683348,-0.7376948588517582
726,29.04,-1.1727178343205076,-1.10425396438122,-0.7206591579014091
727,29.080000000000005,-1.1628314120860916,-1.0997351706267222,-0.6986155684716407
728,29.12,-1.1520070984493271,-1.095444988915657,-0.6722897959964946
729,29.16,-1.1404115158839316,-1.0910178109890711,-0.6435259108263386
730,29.2,-1.1283969096568987,-1.0865372784734828,-0.6133671728369567
731,29.240000000000002,-1.1158857647679616,-1.0819319576561626,-0.5817607610645008
732,29.28,-1.1023162706450857,-1.0765981930111794,-0.5486102438710427
733,29.32,-1.087717523956112,-1.0701367155798363,-0.515355724916028
734,29.36,-1.0725061741904764,-1.0628219020111855,-0.4826464059516527
735,29.400000000000002,-1.0564614055367902,-1.0548102727939626,-0.44913177460173365
736,29.44,-1.0392575545859737,-1.045655397232639,-0.4150776363019362
737,29.48,-1.0210770810202874,-1.0352869455532279,-0.3814032408227246
738,29.52,-1.0029313850588324,-1.0245556132577132,-0.349068976514238
739,29.560000000000002,-0.985210840402688,-1.014072055153598,-0.31750449827530347
740,29.6,-0.9675223209246715,-1.0034123138433642,-0.2866474959580185
741,29.64,-0.9494659095247275,-0.9920040344346036,-0.25690482949740323
742,29.68,-0.9302703370642607,-0.9798694737851835,-0.22530754183243984
743,29.72,-0.910714177711623,-0.9673254025584478,-0.19372191590524712
744,29.76,-0.8919499849203606,-0.9551723227375529,-0.1638054354727803
745,29.8,-0.874735781552609,-0.9442151594834791,-0.13572006758460453
746,29.84,-0.8580877467724158,-0.9340571751794782,-0.10709574331825267
747,29.88,-0.8409388049202792,-0.923510917673476,-0.07788563252545368
748,29.92,-0.8234677946431246,-0.9122820593810745,-0.04974205368613464
749,29.96,-0.8068508684270885,-0.9012788796604109,-0.024051805759910404
750,30.0,-0.7911631766408947,-0.8909870945086202,0.0005221062957581896
751,30.04,-0.7753353233664454,-0.8806948876441751,0.025620674046473946
752,30.080000000000005,-0.759244614080028,-0.8697690448432827,0.04959368689500207
753,30.12,-0.7435775931302843,-0.8586474221309117,0.07132389088786653
754,30.16,-0.7285189206664,-0.8478015522372602,0.0916899856947211
755,30.2,-0.7135339779551566,-0.8367084940855727,0.11095539329054603
756,30.240000000000002,-0.698196211965873,-0.8246987160288036,0.12848930258813268
757,30.28,-0.681992544178152,-0.8117562126957856,0.14616407539817028
758,30.32,-0.665604979583384,-0.7980915374478529,0.16212181957399271
759,30.36,-0.6498359511615523,-0.7840623097294727,0.17454286664172675
760,30.400000000000002,-0.6337470043794171,-0.7698464248334437,0.18754245738352054
761,30.44,-0.6167272232091845,-0.7548521127217505,0.2014409468866233
762,30.48,-0.5990700758842747,-0.7389916936923558,0.21484460920633466
763,30.52,-0.5821754385192847,-0.723509723305632,0.226647874872815
764,30.560000000000002,-0.566243959764117,-0.7093512640084421,0.23924786707028145
765,30.6,-0.5505383200278413,-0.6960746994949225,0.2539398777686712
766,30.64,-0.535231630115834,-0.6831633831186408,0.26835202298141825
767,30.68,-0.5215380122422121,-0.6712161238479192,0.2799234258205604
768,30.72,-0.5093344571370739,-0.6606811740479065,0.29060994564047193
769,30.76,-0.49712433205591566,-0.6503923380232619,0.3021415034880814
770,30.8,-0.483717391235615,-0.6388853982349246,0.314104666675079
771,30.84,-0.468979602063013,-0.6263604783022038,0.327669572122899
772,30.88,-0.454831000520709,-0.6142628132019912,0.3404472906192268
773,30.92,-0.44281838659743894,-0.6038743346138743,0.3509053974151781
774,30.96,-0.4319053373930439,-0.5951509111863701,0.36278674446013004
775,31.0,-0.420872417348297,-0.5866615693097985,0.37589826882801963
776,31.04,-0.409841104484973,-0.577633988291512,0.3872096305664324
777,31.080000000000005,-0.3995799474631498,-0.5687878884338957,0.3962353404569734
778,31.12,-0.38960313973379107,-0.5603329231232239,0.4054975975839566
779,31.16,-0.3789890684215136,-0.5511640386583807,0.41477193509497867
780,31.2,-0.34278235541645546,-0.5406679235161896,0.5156778072128866
781,31.240000000000002,-0.3066652027369084,-0.529368591582293,0.6135701475429047
782,31.28,-0.29645946051682026,-0.5174383394379056,0.6121073640884054
783,31.32,-0.2863483668128343,-0.505067496724258,0.6088207056586757
784,31.36,-0.27583453013289655,-0.4929828522301021,0.6079996372249775
785,31.400000000000002,-0.26547907165718787,-0.4812238141308215,0.6076694901089967
786,31.44,-0.25591239666072396,-0.4697945188523901,0.6054779824580933
787,31.48,-0.24636324132578,-0.45914138109302977,0.6058079108305656
788,31.52,-0.23699709180256628,-0.4489328864314213,0.6069331159101115
789,31.560000000000002,-0.22851443554061523,-0.43889232950488066,0.6053021404780063
790,31.6,-0.21994804090477157,-0.4293352349804602,0.6055969976162121
791,31.64,-0.21119968633828767,-0.4197174748456316,0.6063725775497311
792,31.68,-0.2027220529069032,-0.40951194156217924,0.6041728289784135
793,31.720000000000002,-0.19353840822403287,-0.3990062091322911,0.6036222548168511
794,31.76,-0.18339779538671386,-0.38786081900482255,0.6045312310910166
795,31.8,-0.17277550097839278,-0.3760465796991134,0.6050185824852002
796,31.84,-0.16188449889862455,-0.36480801140344854,0.6084333648855536
797,31.88,-0.15191888540036183,-0.3549581217937151,0.6130038595773288
798,31.92,-0.14422174907558757,-0.3468753163240729,0.6149504679600065
799,31.96,-0.13761330087627197,-0.3407461148285357,0.6193229685673648
800,32.0,-0.13142057988406394,-0.3353696337950983,0.6246442083574637
801,32.04,-0.12568351408933545,-0.3295563036625451,0.6267990956448004
802,32.08,-0.11924701999772923,-0.3233190063012659,0.6301658895792076
803,32.12,-0.1120983638855119,-0.31633058104721273,0.6337018474895433
804,32.160000000000004,-0.10477044601606839,-0.30828620054673295,0.6343907691500261
805,32.2,-0.09664425327614516,-0.29951076106456326,0.6356389543936348
806,32.24,-0.08808450513106943,-0.2896930824813086,0.6350402520467823
807,32.28,-0.07944579634203523,-0.27859844113600046,0.6304813663646248
808,32.32,-0.06940490265365305,-0.26644951088584584,0.6276709377886704
