,pupil,movie,l1,l2,l3,subject,condition,effort,luminance,pupil_pred_mixed,pupil_pred_pp,pupil_pred_mov
63,4.83735263105548,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s19,1back,1,50.6300187818287,4.942730096758892,4.844075400032163,4.223932872369904
64,4.730320613494756,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s19,2back,2,68.74304729456018,4.622124581759391,4.844075400032163,3.952533694160394
65,4.801308272237841,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s2,0back,0,55.41833750372942,4.770127351591751,4.751201518375932,4.0824807185973
66,5.450501356939044,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s2,1back,1,36.828353537551436,5.099175107416774,4.751201518375932,4.609761548861282
67,4.687679330352897,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s2,2back,2,74.01818114056069,4.440905076923272,4.751201518375932,3.9491905227873
68,4.362709951933511,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s2,1back,1,64.57727469534466,4.608011680371893,4.751201518375932,3.979204920420492
69,4.651281407340898,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s2,0back,0,50.6300187818287,4.854881891051438,4.751201518375932,4.223932872369904
70,4.553728791451405,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s2,2back,2,68.74304729456018,4.534276376051937,4.751201518375932,3.952533694160394
71,3.791579747776617,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s20,2back,2,55.41833750372942,3.79508369076351,3.720376940501437,4.0824807185973
72,4.12892312981998,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s20,0back,0,36.828353537551436,4.124131446588533,3.720376940501437,4.609761548861282
73,3.614168267197498,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s20,1back,1,74.01818114056069,3.465861416095031,3.720376940501437,3.9491905227873
74,3.332943079137804,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s20,0back,0,64.57727469534466,3.6329680195436524,3.720376940501437,3.979204920420492
75,3.912114110521519,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s20,2back,2,50.6300187818287,3.879838230223197,3.720376940501437,4.223932872369904
76,3.542533308555205,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s20,1back,1,68.74304729456018,3.5592327152236964,3.720376940501437,3.952533694160394
77,3.5707187373342535,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s21,0back,0,55.41833750372942,3.8864131364859413,3.816931219162526,4.0824807185973
78,4.697617742098011,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s21,2back,2,36.828353537551436,4.215460892310965,3.816931219162526,4.609761548861282
79,3.189923261575498,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s21,0back,0,74.01818114056069,3.5571908618174626,3.816931219162526,3.9491905227873
80,3.672804842640948,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s21,2back,2,64.57727469534466,3.724297465266084,3.816931219162526,3.979204920420492
81,4.1466568002993975,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s21,1back,1,50.6300187818287,3.9711676759456283,3.816931219162526,4.223932872369904
82,3.6238659310270487,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s21,1back,1,68.74304729456018,3.650562160946128,3.816931219162526,3.952533694160394
83,3.115543660305878,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s22,1back,1,55.41833750372942,3.3110511118934465,3.2086535184267713,4.0824807185973
84,3.4780964434259856,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s22,1back,1,36.828353537551436,3.6400988677184696,3.2086535184267713,4.609761548861282
85,3.0383484993987957,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s22,2back,2,74.01818114056069,2.9818288372249677,3.2086535184267713,3.9491905227873
86,3.1627854683478844,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s22,0back,0,64.57727469534466,3.148935440673589,3.2086535184267713,3.979204920420492
87,3.147069725489149,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s22,0back,0,50.6300187818287,3.3958056513531334,3.2086535184267713,4.223932872369904
88,3.310077313592935,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s22,2back,2,68.74304729456018,3.075200136353633,3.2086535184267713,3.952533694160394
89,4.634384747386902,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s23,1back,1,55.41833750372942,4.806906546278806,4.7900848005929015,4.0824807185973
90,5.4786410732454,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s23,2back,2,36.828353537551436,5.135954302103829,4.7900848005929015,4.609761548861282
91,4.377461948750458,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s23,1back,1,74.01818114056069,4.477684271610327,4.7900848005929015,3.9491905227873
92,4.2977915322873494,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s23,0back,0,64.57727469534466,4.644790875058948,4.7900848005929015,3.979204920420492
93,5.134620366009579,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s23,2back,2,50.6300187818287,4.891661085738493,4.7900848005929015,4.223932872369904
94,4.817609135877718,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s23,0back,0,68.74304729456018,4.571055570738992,4.7900848005929015,3.952533694160394
95,3.566441941146222,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s24,1back,1,55.41833750372942,3.953850518163326,3.8882266014036664,4.0824807185973
96,5.001180517337142,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s24,2back,2,36.828353537551436,4.28289827398835,3.8882266014036664,4.609761548861282
