,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
276,11.07,-0.29370830579361973,0.3275874581232232,0.30329437349235805,0.26515505814403845
277,11.11,-0.3988254541691286,0.35764684634526794,0.33320058920610907,0.2829143506943534
278,11.15,-0.48892586706242197,0.4083765258600989,0.3602488481653671,0.3206386539579404
279,11.19,-0.4839202885683501,0.47598364819128314,0.3849072913184123,0.3746168812116357
280,11.23,-0.4288589251335597,0.5553922879348265,0.40759797041223184,0.4399815656200614
281,11.27,-0.2786915703114042,0.6406728669792395,0.4285950277767132,0.5111379787788264
282,11.31,-0.10349632301888936,0.724304935859139,0.4479891358413899,0.5810382845262095
283,11.35,-0.023407067113739737,0.7980832188303908,0.46571981268944507,0.6420141283092456
284,11.39,0.21686070060170914,0.8565593962015843,0.4816526435010219,0.6890247806636464
285,11.43,0.4120782618705114,0.8994271408785471,0.4956672049071575,0.7218733742649351
286,11.47,0.5822679306689543,0.930731625333353,0.5077264999205608,0.7444442100273194
287,11.51,0.6173069801274573,0.9561986857474327,0.517913094054232,0.7621912345848647
288,11.55,0.5422233027163795,0.9779177472516689,0.5264305634563264,0.7772754975313287
289,11.59,0.46713962530530173,0.9891786125742116,0.5335762056621624,0.7838952502721344
290,11.63,0.35201131994164914,0.9796338302132928,0.5396938832348124,0.772881383559053
291,11.67,0.3269834274712899,0.945888422003604,0.5451166807168825,0.7411670407420693
292,11.71,0.31196669198907434,0.89448083309375,0.5501070840311556,0.694488850495602
293,11.75,0.26191090704835585,0.83625358777166,0.5547991173817814,0.6424164523346947
294,11.79,0.3169722704831462,0.7786396153965016,0.5591481495545394,0.5915080987841458
295,11.83,0.37703921241200844,0.7249489385448641,0.5629010141493348,0.5446890236646784
296,11.87,0.5121898317519484,0.6783630550235968,0.5656024340505778,0.5048076158311608
297,11.91,0.5822679306689543,0.641917421027391,0.5666439840929874,0.47457326396015637
298,11.95,0.6923906575385351,0.6147553186649639,0.565343317358408,0.45311195867849025
299,11.99,0.7824910704318284,0.5921168680588114,0.5610300121212135,0.4359532786459103
300,12.03,0.6923906575385351,0.5702442517438953,0.5531189306622019,0.4196104869086723
301,12.07,0.5322121457282358,0.5493105569391001,0.5411641611562529,0.40436891238544614
302,12.11,0.34200016295350544,0.5326510176892979,0.5248934412713561,0.3935744211285495
303,12.15,0.10673797373212841,0.5244435001311061,0.5042226208624859,0.39139168262503565
304,12.19,-0.0684572735603864,0.5277425541399386,0.4792498174559985,0.40088436933282223
305,12.23,-0.1935967359121827,0.5406050896180282,0.4502334129983228,0.4204138946856539
306,12.27,-0.34876966922841013,0.5529597285123844,0.41756263384280806,0.44081573801805324
307,12.31,-0.4388700821217034,0.5525275460102373,0.38172813135275696,0.45083587324131646
308,12.35,-0.5089481810387094,0.5340944721160774,0.3432912120051183,0.4455701710755725
309,12.39,-0.5089481810387094,0.5019061456583598,0.30283907288195955,0.4286346262310599
310,12.43,-0.4939314455564938,0.4663279112715542,0.2609110852886993,0.4091665270407824
311,12.47,-0.43386450362763157,0.43875646008389413,0.21789756011306624,0.3972792016496373
312,12.51,-0.3337529337461946,0.42707806919031843,0.1739406979691949,0.3999878535880769
313,12.55,-0.353775247722482,0.4300399265528243,0.1288853366719086,0.41598617937510024
314,12.59,-0.3137306197699071,0.432364430518998,0.0823177238395493,0.43093933192129985
315,12.63,-0.3037194627817634,0.41242700979034697,0.03369724472424242,0.4245832303003622
316,12.67,-0.3737975616987694,0.35837622887583825,-0.01745375015502685,0.38590791908540345
317,12.71,-0.3788031401928412,0.27479816751604164,-0.07136584170313305,0.3194323889929418
318,12.75,-0.34876966922841013,0.17682181724092103,-0.12791271780512534,0.23958353758117493
319,12.79,-0.3637864047106257,0.07984286074683193,-0.1866167517472686,0.16092207654035434
320,12.83,-0.43386450362763157,-0.005173763843091448,-0.24676062671041862,0.09372617020629131
321,12.87,-0.418847768145416,-0.0712998698830087,-0.3075513351723433,0.044431868052093634
322,12.91,-0.4438756606157753,-0.11391286733142265,-0.36827238621477076,0.017352015356944306
323,12.95,-0.3587808262165538,-0.1299486484459637,-0.4283832941018665,0.015437990993655434
324,12.99,-0.4088366111572723,-0.11884429448460436,-0.4875568699510743,0.039376822636779156
325,13.03,-0.3687919832046975,-0.0832617193087418,-0.5456623987011432,0.08686657039582134
326,13.07,-0.33875851224026643,-0.028039088280127106,-0.6027059661613643,0.1535383912265139
327,13.11,-0.353775247722482,0.041064425073568736,-0.6587394524339556,0.23404488249883135
328,13.15,-0.3437640907343383,0.11538569469571928,-0.7137539102017957,0.3201309775279593
329,13.19,-0.418847768145416,0.18062834490212856,-0.7675794652720679,0.3980636019427326
330,13.23,-0.4689035530861346,0.22252383508729412,-0.8198166696218735,0.4540324427983545
331,13.27,-0.4488812391098472,0.23598715214948962,-0.8698170663674045,0.4828677186141428
332,13.31,-0.43386450362763157,0.22675783990956438,-0.9167117108299392,0.48960605190613227
333,13.35,-0.3437640907343383,0.2068343213874417,-0.9594661329258982,0.4851684352668812
334,13.39,-0.3637864047106257,0.1890253899309014,-0.9969367660202786,0.4812326267276368
335,13.43,-0.3737975616987694,0.18322426513863363,-1.027921678633492,0.48673976900738164
336,13.47,-0.3687919832046975,0.1951537330234624,-1.0512207427146854,0.5067230665396684
337,13.51,-0.3888142971809849,0.22564982293527314,-1.0657269225834383,0.5416509089749569
338,13.55,-0.3838087186869131,0.26750677356755415,-1.0705561809251802,0.5845758378141771
339,13.59,-0.3838087186869131,0.30391654478004354,-1.0651989552169425,0.6198463996458256
340,13.63,-0.3587808262165538,0.317209607589204,-1.0496553814093388,0.6312371791359274
341,13.67,-0.3237417767580508,0.30053081081993316,-1.0245077066244295,0.612598147195943
342,13.71,-0.3437640907343383,0.2604325116113113,-0.9908891731490331,0.5701533088138553
343,13.75,-0.24865809934697308,0.211544743342548,-0.95033177990564,0.5175918416735569
344,13.79,-0.24865809934697308,0.16920859928834753,-0.904515350651359,0.46931212911966697
345,13.83,-0.2987138842876916,0.14476350834789778,-0.8549830809791394,0.4360595019053709
346,13.87,-0.3687919832046975,0.14444492455412855,-0.8029097750165408,0.42383711771810506
347,13.91,-0.3888142971809849,0.16988120072396926,-0.7489930621845713,0.4342885202541934
348,13.95,-0.4288589251335597,0.21718299792510026,-0.6934918867849132,0.463814681050306
349,13.99,-0.42385334663948787,0.2760293217321141,-0.6363839214047529,0.502759557056006
350,14.03,-0.41384218965134417,0.3341890287770152,-0.5775782181244222,0.5397096951940334
351,14.07,-0.42385334663948787,0.3846511970911732,-0.5171121566191624,0.5682219108287497
352,14.11,-0.4939314455564938,0.427510709191797,-0.455277523081654,0.5886039325860261
353,14.15,-0.5690151229675716,0.46770226326295145,-0.3926480895514158,0.60577599178168
354,14.19,-0.7291936347778708,0.5113298920184493,-0.33001204796095496,0.6258009004879215
355,14.23,-0.8893721465881701,0.562718399429927,-0.26824039461846805,0.6530870309219868
356,14.27,-0.9494390885170323,0.6215839388806068,-0.20813877313526857,0.6876961067859122
357,14.31,-1.0195171874340383,0.6805999332170724,-0.15032937833861096,0.723015807158656
358,14.35,-1.059561815386613,0.7294190020863809,-0.09519275062839076,0.7495061567094088
359,14.39,-1.0545562368925412,0.7624413927550784,-0.04287624182735306,0.7620018234133474
360,14.43,-1.0495506583984693,0.7809749577550821,0.006641854961529148,0.7617708771252507
361,14.47,-0.9794725594814635,0.7887367153420533,0.0534519657686525,0.7523574615718754
