,timeStamps,Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
52,2.08,-1.3741590993331152,-1.0949416802076057,-1.5090478146828488
53,2.12,-1.326422817256373,-1.0562561683834994,-1.4587884803906486
54,2.16,-1.2828727361299082,-1.0135394301391096,-1.4376823584003637
55,2.2,-1.259165729336659,-0.9857906485776314,-1.4411777052145491
56,2.24,-1.2674894444611078,-0.994003037278694,-1.4450518786380404
57,2.2800000000000002,-1.3114446379070919,-1.0474330770763955,-1.4319678637941602
58,2.32,-1.387326586674866,-1.1337617377147573,-1.4290808633484733
59,2.36,-1.467131324944225,-1.2216636056307122,-1.435676733097535
60,2.4,-1.5195166225885257,-1.2777507118574307,-1.4453840373088962
61,2.44,-1.5277950953508095,-1.285395244300192,-1.4509812165338514
62,2.48,-1.4955957301503073,-1.2498824772442718,-1.4484745937578671
63,2.52,-1.4386362547036258,-1.1896176202266286,-1.43552079606052
64,2.56,-1.3736222902197126,-1.1240971220087832,-1.4098477256382442
65,2.6,-1.3147745441510743,-1.0668747194957546,-1.3796634875223646
66,2.64,-1.2681906034679309,-1.0249965191922508,-1.3443725559149013
67,2.68,-1.2353420698390112,-1.0008364868867177,-1.3015863827897944
68,2.72,-1.2155044445943315,-0.9924698121273573,-1.255001097816807
69,2.7600000000000007,-1.2035196539220245,-0.9939651080425254,-1.2050236049492593
70,2.8000000000000003,-1.192882836594689,-0.9980597872869601,-1.1514420481201577
71,2.84,-1.179590546689783,-0.9999147646940864,-1.0953570172905065
72,2.88,-1.1629675451623438,-0.9985736625885246,-1.0374214628335248
73,2.92,-1.1442938478325557,-0.9952652541759327,-0.9783448957858865
74,2.96,-1.1251528234529737,-0.9912460157221172,-0.9198833279894781
75,3.0,-1.1060729436038366,-0.9869921198100092,-0.8624334998639153
76,3.04,-1.0267700729757527,-0.9821362130240925,-0.5809018658205692
77,3.08,-0.9493605816090473,-0.9759404450914486,-0.3109445398023565
78,3.12,-0.9332675662585692,-0.9680928284824525,-0.2766870354690465
79,3.16,-0.9157822572204432,-0.9590357888422875,-0.24123400714647456
80,3.2,-0.896438253310923,-0.9497206180684996,-0.19966352349973537
81,3.24,-0.8760823297640274,-0.9411752120541329,-0.15172821942576098
82,3.2800000000000002,-0.8574277462893891,-0.9341696615760198,-0.10504721629406959
83,3.3200000000000003,-0.8413550463238858,-0.9290944607517838,-0.061624593812872934
84,3.36,-0.8282217316669575,-0.926299732833324,-0.021635403913355784
85,3.4,-0.8201859897559046,-0.9267610916506717,0.010070155275850132
86,3.44,-0.8182429130610408,-0.9319348613719,0.03461073212336784
87,3.48,-0.8206168951119805,-0.9425180509854896,0.06097565277265267
88,3.52,-0.8263529671542127,-0.9577802619937491,0.09031538906432407
89,3.56,-0.8340152392759503,-0.9758701822549641,0.12184950309823434
90,3.6,-0.8420110093259988,-0.994147549074072,0.1527564246309163
91,3.64,-0.8481616165148088,-1.010163355269448,0.1830519014593907
92,3.68,-0.8510734936038792,-1.0230498337675455,0.21507509191600574
93,3.72,-0.8521270488396512,-1.0333246764554729,0.2453693217277452
94,3.7600000000000007,-0.8516669181355324,-1.0411905200947826,0.2733162183008782
95,3.8000000000000003,-0.8487142463317547,-1.0456225033119546,0.2991743846441149
96,3.84,-0.8422640950117999,-1.0453304376254293,0.3224159215566366
97,3.88,-0.8320661619002027,-1.0401294583668783,0.3433642956067952
98,3.92,-0.8189133662740009,-1.0310670494552596,0.3625343507759148
99,3.96,-0.8044555086369445,-1.0196237986518186,0.37866771616935935
100,4.0,-0.7880554702895299,-1.007270526886372,0.3990589924374121
101,4.04,-0.7726564742826686,-0.995537065967209,0.4177582023954781
102,4.08,-0.7585810503274782,-0.9860341282350251,0.43892354958218727
103,4.12,-0.7468586570481583,-0.9801743170076967,0.46339892915093617
104,4.16,-0.7394032651263701,-0.978532266531675,0.48591438029706535
105,4.2,-0.7356947556974275,-0.9803553731313213,0.5059138487889706
106,4.24,-0.734228780156627,-0.9840493405312155,0.5237306231746622
107,4.28,-0.7337412188257446,-0.9885246406541824,0.5404786877927031
108,4.32,-0.7340257107998213,-0.9937529063042202,0.5568382032286509
109,4.36,-0.7354187348851108,-0.999900794270006,0.5721014869704196
110,4.4,-0.7377304853182715,-1.0067360596016262,0.5862069559546699
111,4.44,-0.7404378903428331,-1.0139714880057615,0.6001609396056621
112,4.48,-0.7432909463711778,-1.0214362691150558,0.6143326308309293
113,4.520000000000001,-0.7460342855912742,-1.0287606581816564,0.6284482462503557
114,4.5600000000000005,-0.7481324232447188,-1.0352166310020479,0.6420913496801738
115,4.6000000000000005,-0.7488319885720425,-1.0399232109097494,0.6551536486916865
116,4.64,-0.7472882831873531,-1.0422728905437786,0.6687812764076397
117,4.68,-0.7435872327281675,-1.0422445365352482,0.682581207154352
118,4.72,-0.7380192780348602,-1.040327248893409,0.6970934043948256
119,4.76,-0.7309069297862058,-1.0371447738822865,0.7131862561964774
120,4.8,-0.7222400871667254,-1.0331409950755643,0.7323772948451844
121,4.84,-0.7536091612188807,-1.0286390211060077,0.5996052721463028
122,4.88,-0.805033805250844,-1.0157028112433226,0.3634267231690603
123,4.92,-0.7843573282890111,-0.9469573278901536,0.21189852098736642
124,4.96,-0.6543794371415126,-0.7685331321065161,0.10511281255473423
125,5.0,-0.4485358550908377,-0.5130659184827835,0.026331211235658004
126,5.04,-0.25510031369917363,-0.27533044499452847,-0.03992672336212929
127,5.08,-0.1271006446812858,-0.1137035000615896,-0.09814821601831296
128,5.12,-0.0597848684317448,-0.027147066656086734,-0.13395349240658924
129,5.16,-0.0321330692839633,0.010666959875062413,-0.15619015845739684
130,5.2,-0.024267465586706165,0.02366669108629055,-0.16999363042868315
131,5.24,-0.024323583443505,0.026114360829388308,-0.17836320663102548
132,5.28,-0.026341802486408775,0.024780436379021168,-0.18149356817375362
133,5.32,-0.028252110995891786,0.02231882833859829,-0.180459867844159
134,5.36,-0.02965012251985407,0.019743851597861756,-0.17712501197488945
135,5.4,-0.02889338203388175,0.01790277175177681,-0.1681471321037842
136,5.44,-0.02572555589718465,0.017780466648577496,-0.15584682937488584
137,5.48,-0.019838695215361666,0.019978037018750016,-0.1410716744391967
138,5.520000000000001,-0.010859729858668104,0.024213220934329486,-0.12148021830661798
139,5.5600000000000005,-0.0005197690990658019,0.02937457194331937,-0.0998665514119004
140,5.6000000000000005,0.009597086315273694,0.034015052902503624,-0.07735423072236128
141,5.64,0.01810054149908776,0.03685379122734076,-0.05489311116678485
142,5.68,0.0243920845384993,0.03709284820381073,-0.03207032406703625
143,5.72,0.028605767562129947,0.03438211887044076,-0.007215595815212204
144,5.76,0.031132729333728456,0.028973573895467147,0.020299580330929396
145,5.8,0.03289492350042959,0.022182921778219657,0.04955069790968578
146,5.84,0.03544438135799427,0.01600074669770941,0.07972909563996991
147,5.88,0.039903315392273805,0.01175693742714255,0.11061480907413512
148,5.92,0.046069321147320506,0.009416261733755866,0.1415654143411197
149,5.96,0.053186319056711374,0.008299087006699941,0.17200788764338004
150,6.0,0.06087853002705539,0.007970435039131142,0.2019814104777885
151,6.04,0.06909783908226975,0.008381929585138741,0.23146660426801488
152,6.08,0.0780773071515234,0.009568692815359277,0.26122134996324775
153,6.12,0.08797516286881196,0.011409716182476264,0.29224302963581794
154,6.16,0.09833699292259465,0.01355412985193822,0.32399525579962063
155,6.2,0.10836935217697752,0.015494435767462528,0.3551909453866944
156,6.24,0.11790970543432727,0.016920224309360687,0.386254609226175
157,6.28,0.12684153935576878,0.017934889786435877,0.41640418648955185
158,6.32,0.1348689588330841,0.0187238619285462,0.4439107318220401
159,6.36,0.14218595277153098,0.019332677648292138,0.46935072659138394
160,6.4,0.1493977449679755,0.020093639690793638,0.49388861969522013
161,6.44,0.15669811254144173,0.02167718341859251,0.5160171025825386
162,6.48,0.16393876716107758,0.0245051385625397,0.5337733736824644
163,6.520000000000001,0.17190018827267126,0.028844253256074915,0.5491983401504406
164,6.5600000000000005,0.18141198229060007,0.03535173179955764,0.5632158205263371
165,6.6000000000000005,0.19336338799013678,0.04471545216066835,0.5768712589647165
166,6.640000000000001,0.20749929682299126,0.05665252298792979,0.5901499008496122
167,6.68,0.22108445948205419,0.06941369929141093,0.5986139190764914
168,6.72,0.23201404038034107,0.07958110315698734,0.6057542887437177
169,6.76,0.23767163559223164,0.08313931942309485,0.6151332513808454
170,6.8,0.23586831072229517,0.07886782685411703,0.6226015369760096
171,6.84,0.2295948456432036,0.07019781942756274,0.6279497861287783
172,6.88,0.2245287734336835,0.06291312353236163,0.6332131115936213
173,6.92,0.22521821170760842,0.06141559141436207,0.6407931671253946
174,6.96,0.23167386040234672,0.06627912203466998,0.6488171257776769
175,7.0,0.24093384948866492,0.07450497465917179,0.6561613691650765
176,7.04,0.2497343164400779,0.08277568033132915,0.6616309693022328
177,7.08,0.25658769514010393,0.09031429129670095,0.6622311472092597
178,7.12,0.2631167229969732,0.09866231570826098,0.6589156058241871
179,7.16,0.27270015204785375,0.11020242048806762,0.656426596888018
180,7.2,0.2875550688112912,0.12642040520521952,0.6581348177009565
181,7.24,0.30571375678869445,0.1459064216175886,0.6613525821386608
182,7.28,0.32334742100137964,0.16441270152389098,0.6658650963194113
183,7.32,0.33685885940440186,0.1779713377758244,0.6713941399034271
184,7.36,0.34581705023932285,0.18591605729032915,0.6785424858851445
185,7.4,0.3517960156516674,0.19024359429784046,0.6865635306253952
186,7.44,0.3561500386086064,0.19279465162091516,0.6944058327012685
187,7.48,0.3601774484628076,0.1945575317822978,0.7036492245605508
188,7.520000000000001,0.3645535410611361,0.1964080377259882,0.7139095515130501
189,7.5600000000000005,0.36935211769390197,0.19868581432106283,0.7243317280110991
190,7.6000000000000005,0.3742952887431194,0.20099602678341644,0.7351886197655968
191,7.640000000000001,0.39551815359277825,0.20297058001151838,0.8082814282407823
192,7.68,0.41525041770418675,0.20451255117860737,0.8772201795466856
193,7.72,0.4169632223481838,0.20544561034414252,0.88054017523082
194,7.76,0.41763163367460837,0.2053033114057182,0.8835238476889273
195,7.8,0.4169674143184187,0.20359002527680561,0.8867411962384976
196,7.84,0.4151508945538182,0.20025952940399705,0.8910232900471314
197,7.88,0.41268680226584864,0.19589932181686953,0.8963066463853516
198,7.92,0.41000722484130897,0.1915183125234496,0.90085036974611
199,7.96,0.4079785393848434,0.18796920768024003,0.9050646499481722
200,8.0,0.40640700279003905,0.18520309760592868,0.9083851709615648
201,8.040000000000001,0.4052100576529843,0.18267775964208496,0.9123094055236302
202,8.08,0.4036298001889813,0.18073355352831452,0.9128575068745418
203,8.120000000000001,0.3696546122349498,0.17965056087013062,0.7889181946230488
204,8.16,0.31833255005431094,0.18504905376228542,0.5782504805716265
205,8.2,0.3230422067834135,0.23640618901825847,0.4247409727139684
206,8.24,0.41968907693604546,0.38260313532019685,0.300248466160273
207,8.28,0.5878474452108869,0.6018142814190188,0.20084299615983037
208,8.32,0.7573469579490455,0.8161088656959051,0.12286097578726361
209,8.36,0.8798411868885571,0.9720915411661446,0.0627852503265561
210,8.4,0.9494835106508237,1.0641900987573216,0.01724052647859355
211,8.44,0.9819681232195199,1.1106433699508893,-0.01565032524754205
212,8.48,0.9940270922069817,1.1311371862373414,-0.03869139361349489
213,8.52,0.9968348399653518,1.1389533000449803,-0.054204289656512895
214,8.56,0.9965967319451818,1.1411741156626354,-0.06250091096847567
215,8.6,0.9956725935500556,1.1409946873897043,-0.06537220721901288
216,8.64,0.9957124587823095,1.140089670447228,-0.06220582244823893
217,8.68,0.9974899013466617,1.1397709687748125,-0.05447062764730585
218,8.72,1.0013659373514536,1.1404933883774264,-0.042327320014315384
219,8.76,1.0065062008222678,1.141582107818148,-0.02665886259006919
220,8.8,1.0121042496186983,1.1422588295585367,-0.00789846671753969
221,8.84,1.018017045515813,1.1425182728925989,0.013434477380124796
222,8.88,1.0243879540988774,1.142744801568018,0.03659697875977256
223,8.92,1.0311757108748427,1.1430434561197174,0.061083987585874945
224,8.96,1.0382059414065885,1.1433807414892831,0.08635251940354118
225,9.0,1.0452993895887501,1.143914278313573,0.11120421073351659
226,9.040000000000003,1.0499691763313748,1.1450024719232692,0.12510816221933835
227,9.08,1.049440337119418,1.1463882031682706,0.11850369554754758
228,9.120000000000001,1.044440556823695,1.1431049934955422,0.11067760599896022
229,9.16,1.029247189864366,1.1253986123341775,0.11266010055579612
230,9.200000000000001,1.0000134341472726,1.0903674067454188,0.11968173234064085
231,9.24,0.9661668553666115,1.0485930688403535,0.13186306076393692
232,9.28,0.9396779916608191,1.0139716829329612,0.1478234712189606
233,9.32,0.9252580143172691,0.99246514579228,0.1653766034096553
234,9.36,0.9213584069897115,0.9821850359986893,0.18500377187172426
235,9.4,0.9238696771455478,0.978982789237908,0.20510571134090877
236,9.44,0.929118021954806,0.9792809151538521,0.22381523832094558
237,9.48,0.9365167887919874,0.9810151682057331,0.2458107662596405
238,9.52,0.9450926353065248,0.9841032079349704,0.26771265189458104
239,9.56,0.9546177903739916,0.9887087707421582,0.28812001130094694
240,9.6,0.9654006189903461,0.994047182580392,0.3108060852097263
241,9.64,0.9764657053279473,0.9992938559884827,0.3348576028083814
242,9.68,0.986922186348179,1.003923857280839,0.35867987454328587
243,9.72,0.9959039720104035,1.0072998789375796,0.3811457928328996
244,9.76,1.003433159840242,1.0089632936473405,0.4038670736764634
245,9.8,1.0095910909809176,1.0089767811851076,0.4269401545418964
246,9.84,1.0145964063464956,1.0077150423575734,0.4499368521248302
247,9.88,1.0190264217249805,1.0055472613940057,0.47379390509358354
248,9.92,1.0229866433269659,1.0026801122534077,0.49821849054053763
249,9.96,1.0257383634522375,0.9993595991882901,0.5196173457315432
250,10.0,1.0279198168731745,0.9963230330984433,0.537928821833734
251,10.040000000000003,1.031254489961594,0.9947949209019203,0.5555415232513586
252,10.08,1.0000872125471003,0.9956156381874852,0.4357979389478027
253,10.120000000000001,0.9398195014097672,0.9909280536158187,0.22516682333101534
254,10.16,0.8531119055537048,0.9356999340273443,0.08374382492413117
255,10.200000000000001,0.6847412356303556,0.778104555094202,-0.023033616209242644
256,10.24,0.45705680311507246,0.5460579789957046,-0.10431549420567096
257,10.28,0.24547096409839142,0.32661531801489696,-0.16717325480698542
258,10.32,0.09807443630728646,0.17516775396778236,-0.21570251182774136
259,10.36,0.015172714345579371,0.09196672926398876,-0.24959452205422922
260,10.4,-0.02591444264730861,0.05244659138321841,-0.2721096951104536
261,10.44,-0.04533650014219704,0.034532515774090854,-0.28531019057600915
262,10.48,-0.05402258144496082,0.026278729014195607,-0.29040676170679597
263,10.52,-0.05711449796672409,0.022245601041986873,-0.28857064178529357
264,10.56,-0.05720198127584852,0.019599987724091723,-0.2800803596304794
265,10.6,-0.05599732448088946,0.017002920893110528,-0.2669009605193806
266,10.64,-0.05409964686418689,0.014358510823864575,-0.2509620192461971
267,10.68,-0.05101423000995205,0.011911801867152823,-0.23122308372038652
268,10.72,-0.04690361177566063,0.009383514129588887,-0.20736341885270554
269,10.76,-0.042479131385051265,0.006521341272334309,-0.18121250563069988
270,10.8,-0.03746636440803496,0.0037481076123505666,-0.15314951717951872
271,10.84,-0.03157121587239972,0.0014402189972195921,-0.12332505145387951
272,10.88,-0.024812829775664427,-0.0006273781507830543,-0.09106080005240431
273,10.92,-0.0042887039866551895,-0.0025952337508389207,-0.00744982753599489
274,10.96,0.016864721636505674,-0.004019959671869217,0.07671322343375611
275,11.0,0.024976445169432825,-0.004597303705352296,0.10909064940347445
276,11.040000000000003,0.03285601946906827,-0.004847906237512148,0.13950740486306432
277,11.08,0.04031152053802448,-0.0052217747027122376,0.1687429955723986
278,11.120000000000001,0.04768764367078229,-0.005267336746410353,0.1965862317430342
279,11.16,0.05560242992944599,-0.004748303830569238,0.22456972806982498
280,11.200000000000001,0.06329200153038553,-0.0043367278538315734,0.25206591573078074
281,11.24,0.07073066792970834,-0.0043089900466902024,0.27989961832869176
282,11.28,0.07833100300266191,-0.00403160232736476,0.30750808936065877
283,11.32,0.08631811295932426,-0.0032825196639491303,0.3349962700501797
284,11.36,0.09401143214746042,-0.0026601519251138544,0.36180388765597454
285,11.4,0.10146765159580964,-0.0023888659297117507,0.38889166042888024
286,11.44,0.10869011460527256,-0.002015919299838741,0.41476299849375264
287,11.48,0.11598644465854809,-0.0014411746786310692,0.4402389874545272
288,11.52,0.12263874538717812,-0.0011477151805314631,0.46423478547966024
289,11.56,0.12902276540757834,-0.0011527809231819638,0.48821849107089627
290,11.6,0.13577903889097687,-0.0007045383984652066,0.5120886790795462
291,11.64,0.14319252925846895,0.0005995978927556945,0.5355732044740276
292,11.68,0.15058758695590543,0.002283509190183865,0.5577226134480803
293,11.72,0.15779266144352821,0.0038041900124186584,0.5797028910687554
294,11.76,0.16458936540963415,0.00526126200922903,0.6003620978568291
295,11.8,0.17160258217596966,0.006814359773032895,0.6215140487972965
296,11.84,0.1789084894231297,0.007907814760155613,0.6452969578040225
297,11.88,0.18684057230111242,0.008192230478287469,0.6741274462400391
298,11.92,0.19281386150658356,0.008368980904780571,0.6959631366951254
299,11.96,0.19770321239552024,0.00885689900713344,0.7126922919120057
300,12.0,0.20184859345953426,0.00897058945677679,0.7278758690664238
301,12.040000000000003,0.2052559321479942,0.00834483511003796,0.7427535114044059
302,12.08,0.2085933378876718,0.00785668521010547,0.7569099307235645
303,12.120000000000001,0.21283074034396318,0.008260490764973302,0.7714719232553789
304,12.16,0.21683930764484577,0.009036864248475229,0.7839329321951574
305,12.200000000000001,0.22074061899343306,0.009583880167696518,0.7967558071985381
306,12.24,0.22493304325105115,0.010363705002065352,0.8098955454589014
307,12.280000000000001,0.2293809854982396,0.01183828965231881,0.8216786805739552
308,12.32,0.2335339331090203,0.013455450104998287,0.8318790973006507
309,12.36,0.2375612765786154,0.014760130150006786,0.8426495736608008
310,12.4,0.24148448312779583,0.016295438211493745,0.8522603402515327
311,12.44,0.24593749915840826,0.018395587988681284,0.861977306220351
312,12.48,0.2500674200580724,0.020307184466758443,0.8711098228960945
313,12.52,0.25348154279037777,0.021449157967452365,0.8801205076609216
314,12.56,0.2563672358573286,0.022197315932616896,0.8884600858712082
315,12.6,0.25918809605243515,0.022759943596376914,0.8971747035444144
316,12.64,0.261503459974708,0.022687142143133648,0.9061096895652772
317,12.68,0.2630862440560421,0.021819151217679758,0.9149450637449146
318,12.72,0.26414247892211534,0.02066549069397844,0.9227559044780638
319,12.76,0.265527061378005,0.01968580758283501,0.9312194995177849
320,12.8,0.26676212037982155,0.018807556147904386,0.9387836496156856
321,12.84,0.2681258810208381,0.018006006907801055,0.9465752960502434
322,12.88,0.284796967941745,0.017759637269640974,1.0099829446569253
323,12.92,0.30138171740351793,0.01833236704806158,1.0703361347079656
324,12.96,0.302305858262312,0.019451683765265543,1.0700744787266683
325,13.0,0.3038798422721969,0.02115901277691256,1.070292415981715
326,13.040000000000003,0.3063006412359053,0.023835383453501564,1.0704593180097002
327,13.08,0.309430123090715,0.027099376807408142,1.0713280075213487
328,13.120000000000001,0.3123193397229843,0.02981203391058327,1.0731324834028881
329,13.16,0.3134979180398318,0.03125421416553693,1.0727498220168497
330,13.200000000000001,0.3133746016571317,0.031508886015314416,1.07143796280395
331,13.24,0.31234187926342577,0.03061611501784664,1.070536830747358
332,13.280000000000001,0.3102593123983959,0.028295663836750074,1.0704533177337714
333,13.32,0.3069455676639923,0.02476028430136689,1.0697974910923103
334,13.36,0.30286860555180145,0.02089746500779523,1.067367867782574
335,13.4,0.29913195629423267,0.01723534425097839,1.06554684823477
336,13.44,0.2954805970741759,0.013370866845631263,1.0647205457967057
337,13.48,0.290883587816525,0.008977866051440065,1.062105838716062
338,13.52,0.2856105327123981,0.004414526022438515,1.0575209249877822
339,13.56,0.2803685947310074,-0.00030166263568899923,1.0535623262597826
340,13.6,0.2745305531031512,-0.005899196741617389,1.0503036597476518
341,13.64,0.26742522939254115,-0.012438554306655436,1.0454267879047594
342,13.68,0.26096815562866443,-0.01824296909391794,1.0405337598296522
343,13.72,0.2572219644989257,-0.020989886637612722,1.0356262409101766
344,13.76,0.2572947105249216,-0.019722053718106963,1.031673233532393
345,13.8,0.2603003670729641,-0.015361139570515072,1.0284206567541516
346,13.84,0.2644406619130163,-0.009705915002860577,1.0251133588675199
347,13.88,0.2682119953883691,-0.004744092073588449,1.0227322489604673
348,13.92,0.26979152733179795,-0.002150446147214889,1.0200166244926205
349,13.96,0.26771736507019084,-0.0022677903422013788,1.012620973997747
350,14.0,0.2629886780833324,-0.004715272920749893,1.0030268630735564
351,14.040000000000003,0.25569160503573307,-0.010291980281788264,0.994221293904195
352,14.08,0.245412215450489,-0.02006096624471194,0.9881938058451624
353,14.120000000000001,0.2329245176936898,-0.03278479188063594,0.9837253764087871
354,14.16,0.2208975798629171,-0.04522485585712518,0.9800408547678962
355,14.200000000000001,0.21167382536724164,-0.05488904403957667,0.9776270947535523
356,14.24,0.20505432841178398,-0.06146158601376756,0.9746847232236391
357,14.280000000000001,0.20096235127115727,-0.0655081723512442,0.9728112874675184
358,14.32,0.19847816178218755,-0.06711811897412946,0.9688516585608977
359,14.36,0.19701580202691407,-0.06707495280429139,0.9632177959521375
360,14.4,0.19478198985765385,-0.06789400395306702,0.9575618126582319
361,14.44,0.18980465885056988,-0.07190045995953911,0.952230823101785
362,14.48,0.18165148315336463,-0.07918832844252507,0.9459151529145191
363,14.52,0.171790134708278,-0.08831700518366566,0.9393227063667817
364,14.56,0.1619867275327394,-0.09828324320153523,0.9357396532368275
365,14.6,0.15195001866127908,-0.10866100890042808,0.932652500308335
366,14.64,0.1422147560995485,-0.11838910856381556,0.9285314804448477
367,14.68,0.13347838414695484,-0.12644325062095424,0.9225806263510269
368,14.72,0.12579997020838768,-0.1335087057524433,0.9173059238494959
369,14.76,0.11790578739070892,-0.14134255831015177,0.9137825088803739
370,14.8,0.10932574383641179,-0.15056270992028672,0.9123052396999154
371,14.84,0.10086890446653131,-0.15979127785348882,0.9113185567630578
372,14.88,0.09458905859036688,-0.1669173521617468,0.911496407467945
373,14.92,0.09136754411341812,-0.1708272510973718,0.912435228674853
374,14.96,0.09109724789619435,-0.1718515686690676,0.9148348774084345
375,15.0,0.09247721382907315,-0.1711256500123718,0.9175958019206399
376,15.040000000000003,0.09407015758081026,-0.16990318984074188,0.9195011471027912
377,15.08,0.0958435858164914,-0.16883837758799447,0.9226095582700217
378,15.120000000000001,0.09761310996727868,-0.16757692644028582,0.9250478497802332
379,15.16,0.09989090680565012,-0.1659582761713924,0.928203629448789
380,15.200000000000001,0.10166584358621669,-0.16497850598948277,0.931601177548577
381,15.24,0.10234658004743163,-0.16525672623053367,0.9350841919048434
382,15.280000000000001,0.10261996406302877,-0.16603512072170223,0.9387051755604869
383,15.32,0.10322472701956649,-0.16663406213615561,0.942972041574862
384,15.36,0.10371968811504419,-0.1672753908260025,0.9469679815330536
385,15.4,0.10414115023449703,-0.16808759078434526,0.9512575633153718
386,15.44,0.10435343221450749,-0.16854063251777518,0.9535646491690932
387,15.48,0.10491217707038623,-0.16840412704325153,0.9552072648915014
388,15.52,0.10536421795846819,-0.16872763536097768,0.9579826730250522
389,15.56,0.10405774465979314,-0.17069262099035645,0.9596278770175861
390,15.6,0.10180018173302369,-0.17369847615489892,0.9611720756027086
391,15.64,0.10031238039221788,-0.17573114595804026,0.9623621537085111
392,15.68,0.10104053563152389,-0.17536666262672201,0.9638808418938474
393,15.72,0.10394392989163115,-0.1727470566872338,0.9660487138200292
394,15.76,0.08477167678092044,-0.16889479171341418,0.8812315626959419
395,15.8,0.054604293968900396,-0.15986645794104506,0.7378830504079307
396,15.84,0.06322684320510072,-0.1184888006499257,0.6323282083621691
397,15.88,0.13246396271043845,-0.012735402765391184,0.5397461367090342
398,15.92,0.2469214854239623,0.14166229619075585,0.45478234960975744
399,15.96,0.36292593995159006,0.294139885093504,0.38202640425118356
400,16.0,0.45161986214559136,0.41315601879154057,0.31827973408443194
401,16.04,0.5094549101605075,0.4970794957597394,0.25565853046490905
402,16.080000000000002,0.5459592670027893,0.5565838848533206,0.19435483342840407
403,16.12,0.5739071795221856,0.6037809772357804,0.14195294686393262
404,16.16,0.6025664693468784,0.64802043059946,0.10208050211111352
405,16.2,0.6318728991512217,0.6919543054431128,0.06565613842551815
406,16.240000000000002,0.6585239910520722,0.7322128554805912,0.03151421622757787
407,16.28,0.6809125151802378,0.7664236566054982,0.0015289706614507622
408,16.32,0.7015869464123686,0.7968382717417777,-0.0222373508538788
409,16.36,0.7244296575932604,0.8266888637821058,-0.03598346195522572
410,16.4,0.7482141301821932,0.8562082913235727,-0.045090140773181825
411,16.44,0.7698665959773756,0.8819676874544223,-0.049667338692063634
412,16.48,0.7856963916506121,0.8994042026586955,-0.04836100617758758
413,16.52,0.7928769166407328,0.9066824907521001,-0.04566491625549066
414,16.56,0.7941691609808765,0.9070134508474159,-0.041916786671975105
415,16.6,0.7957828207601063,0.9066886718490581,-0.03477620570068881
416,16.64,0.8024646551347181,0.9104038928820369,-0.022075404560146256
417,16.68,0.813360158027742,0.9185037809892442,-0.008171250981778296
418,16.72,0.8257247308724733,0.9281585529507652,0.006065123139302122
419,16.76,0.8375513188029079,0.9371150752867321,0.02060929879238928
420,16.8,0.8491047333949862,0.9458649675359092,0.0348166969719424
421,16.84,0.861667294814959,0.9563920534584812,0.04688864448427027
422,16.88,0.8758887547964649,0.9698151777395526,0.05553495006508932
423,16.92,0.893160668562406,0.9859651502549831,0.06654374255156242
424,16.96,0.9137815060449322,1.0044652002034211,0.08229143724662713
425,17.0,0.9359049020048397,1.0239644025827124,0.1003495128280482
426,17.04,0.9566294673288236,1.0414585355581853,0.11983967805430144
427,17.080000000000005,0.9732280153333616,1.0543757700632004,0.13909632135858116
428,17.12,0.9855361668643606,1.0617054554859802,0.1608711676486698
429,17.16,0.9935054912833818,1.0635865088201155,0.18451934249365332
430,17.2,0.9979533602100776,1.0614191854419193,0.20844189577786218
431,17.240000000000002,1.0011278116707178,1.0577149694776715,0.23270677409731375
432,17.28,1.004946526085647,1.0548886061116591,0.2564641621918953
433,17.32,1.0099406693088628,1.054166466969805,0.27762025181835276
434,17.36,1.0163862368965608,1.055976818126657,0.29578362896443317
435,17.400000000000002,1.0241664184223984,1.0607487701204126,0.3090853967143776
436,17.44,1.0341169466834788,1.068925335885463,0.31918634442855615
437,17.48,1.0459552228684637,1.0812775244976336,0.3224555124147061
438,17.52,1.0639733503524855,1.0988112531468368,0.33165321202649445
439,17.56,1.0831086551837763,1.121739165775948,0.3270643936381378
440,17.6,1.1027016630117041,1.145437507080912,0.3216257833655353
441,17.64,1.1142724521360046,1.1589514406507149,0.3200182710929864
442,17.68,1.1117627367988663,1.155058781850649,0.3235718539103768
443,17.72,1.0981613744933008,1.1379764433858557,0.3294508930146419
444,17.76,1.0818400480818777,1.1175973193972306,0.3361079570000124
445,17.8,1.0693785020699664,1.1005747712703557,0.34606678113484396
446,17.84,1.061625705373534,1.087910144928549,0.3591767357124981
447,17.88,1.057131373958181,1.0784871194143248,0.3737142497576367
448,17.92,1.0556422582956224,1.0719148857430356,0.3900312732112444
449,17.96,1.0566908620601845,1.0681123497455673,0.4066430502571529
450,18.0,1.0599439809487634,1.0666450646714616,0.4237468246939698
451,18.04,1.0645345679897786,1.0668874236984722,0.4401728941147749
452,18.080000000000005,1.070534850669358,1.0684156977648458,0.45760484438247967
453,18.12,1.0774079642791776,1.0711653239055945,0.4742423936258379
454,18.16,1.085457004040006,1.0748777937916663,0.4920851131159256
455,18.2,1.0940698846502865,1.079072939654069,0.5104356779803809
456,18.240000000000002,1.102851677156451,1.0832213747250647,0.5295760727184914
457,18.28,1.1107446453165035,1.086617710337371,0.5478866507842657
458,18.32,1.1173007514423596,1.0885789798442909,0.5659619493629076
